dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error
1448864714313741184,1448864718605766912,0.08912296,-0.036441803,203.23310337010298,27.536114751537713,0.13653077,0.086139455,0.14277795104044155,0.17741807,-0.7985617885581976,0.19939819,4.909421855131137,0.07914642,18.298542,,
3183889733612983296,3183889733612983296,0.04747383,-0.021728516,75.16496478910938,-8.08013829252937,0.10205665,0.07611125,0.36308380335028895,0.15867612,22.92238933793258,0.15113838,-24.03639433704713,0.11432139,18.158447,,
2941295279065097472,2941295279065097472,0.046960577,-0.013442993,92.5552011934839,-20.435265145118187,0.01713173,0.027579548,0.22782535653662372,0.03507496,24.2717581528316,0.028570564,-22.878232952568666,0.033456896,16.034477,,
34258896831609984,34258896831609984,0.02169826,-0.017227173,45.16343492645705,16.369268363635584,0.087981746,0.07844707,0.32097594157457426,0.10034567,10.862145337045686,0.10934492,-10.17602589163491,0.09745833,17.520424,,
3496359908751562496,3496359908751562496,0.12165672,-0.022651672,189.67907956520253,-27.02588338006203,0.16494437,0.10422891,0.01730461998911887,0.18015991,-2.7589975621881515,0.23874098,1.8131299848839095,0.13044506,18.507008,,
3678969243729036032,3678969243729036032,0.050184704,-0.0141887665,193.59544520009302,-4.1957788185743015,0.07044115,0.044866916,0.22736666600182265,0.08308043,-2.9526327127685112,0.09669351,3.3231359961833666,0.08215003,16.806135,,
85111820717084288,85111820717084288,0.018493181,-0.01750946,42.20979262957487,20.178081429085232,0.09193143,0.084838234,0.2301980289301143,0.102455065,8.968712183961568,0.12158031,-8.257586364799133,0.10976142,17.62506,,
2971024729152562176,2971024729152562176,0.046214145,-0.016368866,85.2734766471749,-16.974505423277062,0.06716946,0.07493402,0.2544548978982,0.101535186,24.06863606165445,0.10127706,-23.818579544242887,0.10250516,17.910986,,
1504696231140527232,1504696231140527232,0.061368823,-0.025785446,212.83075310649107,43.89733257812244,0.08741279,0.092453755,0.33677252081752923,0.12331836,0.24752086849564336,0.10593623,5.57164744141867,0.11852062,18.373327,,
1504902668745341568,1504902668745341568,0.16382235,-0.031246185,214.41416027543502,44.762320578017516,0.16133253,0.1711078,0.03939428809037966,0.22410259,-0.24252370582798743,0.19755161,6.012147996566149,0.2156129,19.255503,,
